authorID,name,location,reviewCount,friendCount,photoCount
guj8Q2gAXZCZFhJ18ZTpzg,Erica G.,"Chicago, IL",12,0,0
lOVNK6E9ge17wNc8M4nL4g,Tracy D.,"Bartlett, IL",66,42,58
xblBzeAkTvQkKSk9f2akMA,Jeff G.,"Oakland, CA",15,0,1
wtwvNdCVcDmDGvWs0Arp1w,Erin S.,"Chicago, IL",1,0,0
-r1d1ZpHD02Nc9LxSon_Gw,Darius J.,"Chicago, IL",52,188,14
EN1W1bgLj6BmDRixzq_8YQ,Richelle T.,"Chicago, IL",83,48,1078
reOsjVoPYkAQyVVau2crFg,Nicole E.,"Royal Oak, MI",526,42,159
6lSUmj_It9IK8uzCrEiL4A,Kimberly C.,"Chicago, IL",61,332,45
jOlDR2rC7AzQO7VoUP6JnA,Rachel R.,"Chicago, IL",30,2,15
tVzuwcgE-MmYljVURGYvOg,Shannon E.,"River Forest, IL",110,506,541
H8k77jyHPfl38P-5o525WA,Ramsey B.,"Palos Hills, IL",539,406,21
MeIIBJC3lefCeQolzfCTkQ,Janine J.,"Chicago, IL",131,271,129
B-GDLhRq-TopmOtAEnJQLA,Genna G.,"Chicago, IL",95,0,1
u3N9QIK4auz7CHnnOS3j7A,David H.,"Columbus, OH",102,75,0
rUCvYKlRod0sknqIE3U9mw,Elizabeth C.,"Chicago, IL",51,100,73
LHsCa_aVta4UbbrcL4hE5A,David H.,"Washington, DC",801,122,821
cbzVosw-vxReUEL2x7zAwA,Lolly S.,"Apple Valley, MN",18,19,0
GUMV1seXc5-JjlodoDO3Cw,Alejandra F.,"Chicago, IL",140,396,90
kOJPGzkpzBol5WLCCE6eow,Marcus V.,"Fucking, Austria",9,0,1
uXxvUtpmWenJf33bsmwduw,Guillermo M.,"Chicago, IL",36,1,94
ow-Xzd5e8gMmHG4Du5SBQA,Chris Z.,"Bryn Mawr, PA",177,162,1120
onY0SO_5Zl0IjO6R4-SVrQ,Jean L.,"Chicago, IL",716,442,1142
AM6-e87Eb1AR3xGBaQ_w7Q,Darren M.,"The Loop, Chicago, IL",31,2,17
ywWAGyp7W9CZNDaNA8ysoA,Brad M.,"Berwyn, IL",4,208,5
aKN3Fq2uaRJTwZRPlI5GcQ,Alex S.,"Chicago, IL",2408,4902,6891
nYqhy99R3hF3oduDSBuhTw,Lynae W.,"Oakland, CA",171,48,717
YNDnVJ_Q97jXqge1dCpXRw,Delightful D.,"Country Club Hills, IL",266,42,0
6mSIXjT9y_nqfW4HAG2hcw,Kristal C.,"Chicago, IL",80,23,26
QnIrewrXxFnssw_gG1gF-Q,Sarah S.,"Chicago, IL",2469,4474,15545
HUWPfofYNyttE2NqxAxJlQ,Belle L.,"Chicago, IL",871,94,2181
uPAvjh9X2cHBeuV-wOj32g,Hemant T.,"Bettendorf, IA",345,126,427
mNXD6NMrIaJELMINSyP9_Q,Claire K.,"Chicago, IL",120,338,213
WT0D58Wglj8ydl6OkJhlkg,Harish V.,"Englewood, CO",230,144,1155
NN1J9V7oIzxYhgK6jzvl8g,Nini K.,"Chicago, IL",50,189,388
M-yTiWKFcFvhc4zOep8Mmg,Erik Y.,"Chicago, IL",182,93,37
gK-ftJzPITgNcMJFX3urHA,Jennifer B.,"Chicago, IL",83,282,136
lZx_XOuL5wACxaNtby4JEA,Francis R.,"Chicago, IL",746,783,1095
JozaD0E6fVMFnWL7DTaTCw,Josh V.,"Chicago, IL",374,175,29
etNQ48VMk-5pX60cuAqs8w,Abby T.,"Evanston, IL",62,352,108
5CYsV2rE7rWqPi1oI-3y5A,Stephanie T.,"Chicago, IL",171,338,699
vm0r8ot9ym-EGOOpMt7RBA,Kevin D.,"Regina, Canada",282,56,62
iFadxdXUK118lr-gx6-2tA,Ida D.,"Evanston, IL",156,127,294
wKZwft_NX9HZAs7c1tRY1A,Austin H.,"Washington, DC",47,254,41
gh7FI7QTovKH3G3PIh04yg,Annie H.,"Chicago, IL",3,202,15
iecGG3j5h7lpAJkWhwr99Q,Lynette H.,"Chicago, IL",296,119,203
MEYQOpns334W4-9WQB0ywQ,John S.,"Chicago, IL",120,9,73
_8RwpR4wIi7Q_G8NWXUkVw,Jan L.,"Gold Coast, Chicago, IL",20,50,46
ui5P9MG2sp36nVVbTfECrg,Joe O.,"Remsenburg-Speonk, NY",486,118,27
DCsCel6cLcwv6z8y-zS1AQ,Michael S.,"Chicago, IL",166,152,434
-oksEyZRFqwe708oV0CBQg,Audrey H.,"San Francisco, CA",150,297,420
4L9fRWfRHfcaisbDhMJVVQ,Susan M.,"Chicago, IL",364,76,54
uR2nwPY4q3O76DXPOEw2Xw,Tony W.,"Chicago, IL",83,33,60
qgR4lfEo9OY3qlc4b5rdMw,Hanah B.,"Chicago, IL",10,0,1
9I_I11QXJ5_Xr8esyi39dA,Shirley J.,"Chicago, IL",272,447,627
XqxGzyCZJAsaarZgzutTSg,Dave K.,"Chicago, IL",106,246,142
6Kt8uTcqgszYJkiZUEKMjg,Dixita P.,"Mount Prospect, IL",37,2,1
DosPs0fkIbXOFWBkrB9oaA,Leah S.,"Chicago, IL",107,241,243
frTSvuBJKirmyo35W7m6kQ,Tim F.,"Chicago, IL",25,142,0
QDynsBKj8LpUW0bunrozTg,Emily W.,"Chicago, IL",115,15,253
SxxRNvh3bSlZxOLHo94Uuw,Tina C.,"Chicago, IL",82,22,81
BXbxOx7Rhsyp4M4pWasA5A,Rebekah R.,"Chicago, IL",32,16,1
Wg9XvfHw-8hk3PQsovxHFw,Aanchal B.,"Palatine, IL",55,181,76
flTBzpvJPkk_8W4BJESmIg,Nikita S.,"Chicago, IL",94,31,6
PCTvCliG3rsNTIrYSl0eRw,Savannah R.,"New Lenox, IL",10,168,8
I3MY8158DoNn5lqHIXpLDg,Morgan S.,"Indianapolis, IN",46,182,105
iCQysHJjDekomKQirkF43w,Jenn H.,"Chicago, IL",107,22,42
qxb_lrxE_v_y9VN8wjRV2Q,Jessica C.,"Chicago, IL",3,0,0
zYiMAfc3a0VnMib5azFcAA,Fallon B.,"Chicago, IL",8,1,2
b60waH0oeBCzoZhiVX195g,Bomi K.,"Chicago, IL",102,198,215
P7fS8g_U-sebSUzDnFACOA,Kim A.,"San Francisco, CA",1,16,0
WWM_zUSSCOczCmpK-Dbhpw,Sabrina R.,"Chicago, IL",102,155,186
eaIHxfMQ7PHuA0Q9ynwRGw,Giselle F.,"Lombard, IL",124,27,63
MvgEGMQ3kSI_LjmhqYYAFg,Allie B.,"Chicago, IL",267,1146,487
5S2opptngW2QB_gP-AsQEg,Keisha H.,"Chicago, IL",168,161,476
n0iL22RYQe8YvDNqftHSqQ,Erin B.,"Chicago, IL",10,241,3
Ojx943jedcR_aaU4w5vMkg,Cynthia V.,"VA, VA",24,343,20
FYdbI4-sW67JurFJPb5dog,Nadia C.,"Winchester, MA",16,10,32
Ywu4a-4fmeg9HTT5KNXnWg,Kristin L.,"Chicago, IL",272,563,1741
uLJ07HGE-SHf7anYwo96jw,Tiffany F.,"Chicago, IL",158,40,302
A-dn-C6ACFnkc_Lp3w2vEg,Sejal P.,"Chicago, IL",173,303,134
pCzU60pXGYArl_yHEXp4IA,Dhyia T.,"Denver, CO",88,264,172
SXrIyoPl6UAjci5xUNKLWA,Tim S.,"Northville, MI",4,0,0
Uv5v7r1eN4XFsKZ2jwn1sg,Brian C.,"New Orleans, LA",654,25,0
5S2opptngW2QB_gP-AsQEg,Keisha H.,"Chicago, IL",168,161,476
fnNUJkbDx1NR0ZQlYthHwg,Agustin L.,"Chicago, IL",8,249,13
zodwpa8w4zrWiYImo_moBA,Joee L.,"Chicago, IL",60,115,43
OqwZNJy28iOEZ7baN2ijow,Afarin B.,"Chicago, IL",127,149,515
ZX_Fei5pU_vPPzE_UAYQYw,Emily W.,"Chicago, IL",42,88,60
-_MWKPw45O85nUG9ufxMNg,Romana N.,"Chicago, IL",75,757,498
D32GUkdyQD7VSVPKB7aHgg,Yayo T.,"Chicago, IL",226,164,146
w-xkHVUT0gqG4V2oXzckYw,Nanette J.,"Santa Clarita, CA",127,30,28
QVK6qxYDD5eVN7vJJMuMyg,Merrill O.,"Chicago, IL",262,213,101
rOIrilMC7VFwFVBeQNiKMw,Su M.,"Glenview, IL",59,85,377
7geGFvbSYCkwq7znW9M7Ew,Sany N.,"Berwyn, IL",250,26,760
HmRe_yt8Pqe9ZIVG4oR_kQ,Sam W.,"Chicago, IL",65,142,407
DLTEjTArAa2hlKUK32lZHw,Ryan B.,"Chicago, IL",99,257,99
oTVxwzfGP56EZ6X8_OGMCA,Cristina P.,"Chicago, IL",54,166,36
T8jm6pEahSxWM0f4GJ5aZw,Trisha A.,"Des Plaines, IL",93,226,169
shDDyAJPkvKl-44S3VcEew,Shanti I.,"Chicago, IL",94,156,223
guj8Q2gAXZCZFhJ18ZTpzg,Erica G.,"Chicago, IL",12,0,0
9MAPPnMBbVWnt0ccNHXxtw,Stephanie M.,"Chicago, IL",46,42,10
xqpIK4PcB7PA21MVEAkqeQ,Tia C.,"Indianapolis, IN",110,252,137
PCTvCliG3rsNTIrYSl0eRw,Savannah R.,"New Lenox, IL",10,168,8
3YC7wKjUj4qK6gZdB3KPtA,Jessica W.,"Hopkins, MN",11,1,2
58o-C814EC-P7NtRXugNHA,Hubert D.,"Carol Stream, IL",72,55,24
EwbNggOhuKM90aY6qC-NvQ,Stephanie S.,"Chicago, IL",126,275,561
uR2nwPY4q3O76DXPOEw2Xw,Tony W.,"Chicago, IL",83,33,60
3j3EQ__JAVxz26X7V1CMJQ,Megan K.,"Chicago, IL",320,297,4
8cha_NZfVyKOPexjseEOUQ,Melia R.,"San Antonio, TX",480,358,1185
gMUIXPjJndYs816FoRd40w,Ben-Betsy J.,"Memphis, TN",22,54,59
yeBWjfmGluRgYUhcb674Bw,Larry M.,"Gary, IN",17,0,18
GHcgZuyMWv0unWqvV-GKSQ,Randy G.,"Alto, MI",123,10,35
z3a_JcNteCv182yUKKKA5A,Lv F.,"Chicago, IL",6,19,0
TBRNyeA8UDYwfjN0zJcggw,Vaibhav S.,"Manhattan, New York, NY",190,520,43
fAbKgdbKkn4Px8kG54OVDQ,Andrea B.,"Chicago, IL",218,274,415
B0HexfN1tarLKbIcxvh4dA,Charisse B.,"Skokie, IL",51,231,99
qopA1DLwDjDSIxsfCo9Zyg,Kate D.,"Chicago, IL",178,77,70
cYtcDmRDNbwi9eHvc8Vayg,Tracy X.,"Chicago, IL",179,239,26
5S2opptngW2QB_gP-AsQEg,Keisha H.,"Chicago, IL",168,161,476
fTbXBjihmCJQatjjmHZclA,Jamal J.,"Chicago, IL",4,3,1
yqcin3H5oTIkmkczVLnnYw,Emily M.,"ASTORIA, NY",4,5,0
j22GyCNpcfJWQ80Zo12U2A,Kishore N.,"Chicago, IL",52,1,1
Lsykq_u0nBAiQF6TaD-C5w,Christine N.,"Chicago, IL",120,190,57
PW50KG6menpoHdKeYLAvTg,David L.,"Highland Park, IL",81,96,87
0XUm8n2myC7u6b_0TTLIEA,Erica M.,"Bloomington, IL",176,78,209
JMpOcsQW5WiugwtFrQP5-w,Chanpreet K.,"Chicago, IL",97,120,247
GuTMVudN7bOLmPpJ0K5LEw,Angela B.,"Chicago, IL",192,170,52
4ji3G6JOERYBqHtiSVADhw,Danielle K.,"Los Angeles, CA",64,0,22
EQloo51OzlB0pryitNFfNw,Melissa F.,"Chicago, IL",452,365,5
BV0WhBdu1oWkdRGSGjRg2g,Christina S.,"Chicago, IL",329,51,2510
ds-C9AXGATTmvsCEWCqmZg,Alex C.,"Orland Park, IL",311,98,120
YNtMxSL4VqQDMTRqSc8uJg,Julianne L.,"Summit, NJ",23,1,22
pFdefP-O14Xe9Yn7nGfMtg,Hai N.,"Fountain Valley, CA",3,156,6
0MgIEnNtwUkHXckL3rGt3A,Sam L.,"Chicago, IL",69,106,145
27Zt5yZpuz8r9sASp3TtFw,Troy C.,"Conroe, TX",140,1,267
TxK6Lasb-72QBT5JXiqAgA,Kay V.,"Chicago, IL",64,81,27
OQOpAJTJdVlGR1J5wusImQ,Jimena R.,"México, D.F., Mexico",227,117,1030
QtKagQe63XFUuaQafUOuuA,McKenzie B.,"Lake Bluff, IL",55,3,7
7fDaMcKI9Lfo7CbTRUP_vg,Shuang Z.,"Chicago, IL",165,255,493
Jq0puqr3W02hMRLD3wPShg,Maylene X.,"Pittsburgh, PA",49,250,7
d69F8wnAyCQMWuYQTEFFUw,Joann B.,"Fairfax, VA",428,164,133
X8kEPvpBsS7jYh7ED2htZQ,Ryan C.,"Chicago, IL",14,34,11
vYMyC6U6yZuXz2xXR21QOw,Dean S.,"Naperville, IL",1,0,0
aawkwjhkx92WQH0sF_wH0w,Jim V.,"Chicago, IL",41,34,14
uR2nwPY4q3O76DXPOEw2Xw,Tony W.,"Chicago, IL",83,33,60
Ema6BjcUJz7GEafLaSsjVw,Nicole C.,"Las Vegas, NV",28,59,11
8cpbi9lmxRstKBUdqv8DXg,Brandon M.,"Kansas City, MO",415,406,225
D5ZOmINFTHCNTP0Zld-mRw,Lauren F.,"Chicago, IL",216,97,219
zeYks9Pe8szlwiWWeyZ29A,Vanessa C.,"Orlando, FL",147,971,641
NhDfqVv8wYjlSW8mSL7uBg,Timothy P.,"San Angelo, TX",159,38,766
w1suUMC73x2mSb5fcj15Hg,Cassandra F.,"Chicago, IL",76,15,32
LBnkO5p_w0sH3dMXLJeL_Q,Jake D.,"Chicago, IL",27,3,0
V4MBK1Tjo-mZEaGZKwyPiA,Timothy A.,"Charleston, SC",576,233,1127
LZUwo96GKDBhjM16OCteXg,Lindsey M.,"Chicago, IL",32,231,9
TPPYPkX1zx0e3e_Thbq7CQ,Charles S.,"Tinley Park, IL",16,4,10
n1dDZfXcqw2A3iNwU5xlzg,Bob B.,"Allentown, PA",392,17,689
1x-bIGit-peU_INGEfcKoQ,Kristen C.,"Chicago, IL",439,69,780
n0IF2EnzDKsmf3WtmxWnBg,Matthew C.,"Saint Louis, MO",22,8,2
z6q3atk8AMY5mzuoHg8tGw,Daniel S.,"Morgan Park, Chicago, IL",727,390,284
ukZ6EklvfbZuRCU_BD_vuw,Em T.,"Annapolis, MD",5,6,0
znGMNMsqNC5Lyno4AENsyA,Adam A.,"Orland Park, IL",10,465,18
DS7y3kLe7mk6Ivfs8VKXJg,Lovepreet A.,"Laurel, MD",88,75,45
Wg9XvfHw-8hk3PQsovxHFw,Aanchal B.,"Palatine, IL",55,181,76
buC3Z4OVADaybKenMusg-Q,Basil D.,"Chicago, IL",174,140,65
GmQR50bIII7gDNRYEgfXfA,Tiffany H.,"Indianapolis, IN",1151,783,2843
f0SHitrEqc5k0DwWyPlY9w,Salena C.,"Chicago, IL",320,1036,810
WEAKuClK0BjhjHWGunMXQA,Ann W.,"Northville, MI",309,70,1052
HpZsXNBSkWZ-0HaYOjLaWA,Michael V.,"Chicago, IL",342,29,47
lQpvvICZ8XnuHg6yXDCYgQ,Yara F.,"New York, NY",179,84,156
uzb2jxTuLTYCk-EH2U-OBg,Angelo R.,"Miami, FL",492,822,4320
QHZ5q5AB_pV9XgHUpHyN5A,Jody B.,"Highland Park, IL",306,86,1422
WMK1j18ACm-EtopEznV4Rg,Jana T.,"Westmount, Canada",207,49,394
KEvvlfQjO225u45Hr4KGQg,Gita r.,"San Francisco, CA",277,202,292
MnIrQ_bSJg6w-go81HvO4w,Matt R.,"Fort Myers, FL",57,5,0
ds-C9AXGATTmvsCEWCqmZg,Alex C.,"Orland Park, IL",311,98,120
cfMgTfD4TkPhjdTd6OfYCQ,Chioma I.,"Atlanta, GA",40,6,59
gNxCp-gs3SS3HeTrLtQFXw,Sade J.,"Near Southside, Chicago, IL",79,9,83
JOXV4z_oYfROwFe29x7jpQ,Christine W.,"Saint Louis, MO",267,244,657
cZohBzgCY3B4Fbd25GHHLQ,Kevin W.,"Saint Louis, MO",271,164,390
ws5xN4JuudHqRLYleWw_1g,Jacklin A.,"Philadelphia, PA",118,184,204
-_MWKPw45O85nUG9ufxMNg,Romana N.,"Chicago, IL",75,757,498
JbRvNX6V1_fpGmdeI49RlA,Jess S.,"Coralville, IA",31,13,20
xYVKd66qtLjYVXRqo6mQvw,Mike O.,"Clarendon Hills, IL",341,117,282
t7YBq3YWX5TxPoFAOMLHgQ,Vivian L.,"Chicago, IL",27,658,61
OBZ4JgWvmBRP4MYrGrxhLQ,Shay B.,"Shorewood, IL",94,80,681
roEEV-UOlrhOuoI3GAP9wg,Becky F.,"Chicago, IL",303,34,4
JMA5tfL4C3j1FrIrYDsh8A,Cheryl S.,"Chicago, IL",68,157,62
t-3xYswPPj6plhHOdQshXA,Justine P.,"Chicago, IL",33,479,32
pn7KHxDkuFma5VLzPmMu8g,Taylor R.,"Fulton River District, Chicago, IL",12,126,6
nRaTf-jUGZk_Oi3hbUwSdA,Chara B.,"Streeterville, Chicago, IL",50,11,1
rK1OxkChMmvajk3Y5dlgvg,Zeshawn B.,"Chicago, IL",135,365,32
XM1fxQbwbInfc3WyFVScTw,Greg F.,"Chicago, IL",38,76,18
XqxGzyCZJAsaarZgzutTSg,Dave K.,"Chicago, IL",106,246,142
gKyz5wNT5QE90v5UIjTlZw,Wei H.,"Chicago, IL",191,76,172
eHvQM9DqzA_QN__2Q5xLOw,Chris M.,"Chicago, IL",142,169,378
CCNBMfIo6adG9HQgAVkHSA,Michael K.,"Chicago, IL",39,63,3
dlsK5G1w5PvLa3j4hHjXug,Ben K.,"Chicago, IL",43,227,27
bDXSrl19qIe0Hb-cZcCJ5A,Jennifer P.,"Addison, IL",952,398,2332
brQ7OjB6f9nXWGk45A9A3g,Dan G.,"Chicago, IL",868,635,2070
O3hEA315me_9p1oJOHidjA,Mai N.,"Chicago, IL",260,204,268
ZuoYsPGxSgNbsjCtgdZNSA,Andrew Z.,"New York, NY",77,27,81
2im_3RYty306T-ZTerDthQ,Chandani C.,"Glenarden, MD",192,58,169
sZ1Tlk6W2WGTsRWD3D5yrw,Omaid R.,"Streeterville, Chicago, IL",5,142,1
m-fQPjxJnzdUcrh-RMkcgg,Dan M.,"Rocklin, CA",10,0,1
w1suUMC73x2mSb5fcj15Hg,Cassandra F.,"Chicago, IL",76,15,32
5isALx5RtvA8A_GvQQavTg,Brady R.,"Indianapolis, IN",631,540,2285
OmNsMXKfGzXFrByYxsZIQg,Al L.,"Los Angeles, CA",291,249,981
lZx_XOuL5wACxaNtby4JEA,Francis R.,"Chicago, IL",746,783,1095
onY0SO_5Zl0IjO6R4-SVrQ,Jean L.,"Chicago, IL",716,442,1142
mXMfuyY_SzJOERBD7k7yIQ,Aaron G.,"Chicago Loop, Chicago, IL",155,60,1185
6WRzcO8tm5yAceBvlsFjHg,Alexandra K.,"Chicago, IL",187,166,25
BfXFvvhdTk8Wkh0Y8a4yOQ,Whitney P.,"Chicago, IL",14,0,0
iCQysHJjDekomKQirkF43w,Jenn H.,"Chicago, IL",107,22,42
1D0U0XiArMpx5up57Weo8A,Seth M.,"Chicago, IL",62,16,0
TQCSj5-SgTjuMx6eEEAiCA,Shambavi K.,"Chicago, IL",518,249,722
p3X4_d_u10uiLbwwzQL2Zw,Darian J.,"Chicago, IL",374,1824,1486
0X0ruO_9bDlLKlF3Xa-PBg,Chelsea S.,"Chicago, IL",44,15,10
uEQ3nCdOBNOeJ0ow4Ds1vA,Steve A.,"Orlando, FL",1100,221,3104
7BiWqhSJ-h0drMp7xCZC8w,Lily Z.,"Concord, CA",756,120,739
TbLsP5pOjxHvm17MsukK8Q,Eda X.,"Chicago, IL",277,177,3790
DosPs0fkIbXOFWBkrB9oaA,Leah S.,"Chicago, IL",107,241,243
MO3LMWe_h7SrR8aTm9xuww,Hailey B.,"Yuma, AZ",90,210,30
xdHM5YCDlHVFTPOPWESwMw,Karen Q.,"Chicago, IL",255,57,426
18J_sIJAuOQxHFQcSitFqQ,Rebecca H.,"Santa Monica, CA",6,241,0
k97c4eriYUeMG_cGw8rYLQ,Bailey M.,"Bloomingdale, IL",429,237,851
EwbNggOhuKM90aY6qC-NvQ,Stephanie S.,"Chicago, IL",126,275,561
kZs4QuF-GNEfa6bogyAtqw,Lin C.,"Romeoville, IL",256,192,929
kY2EOV20_u9acMnFPPf8-g,Tracey B.,"Atlanta, GA",117,254,441
4S1Fz8Vys8Ia5hD7VccLuQ,Kapil C.,"Chicago, IL",34,204,2
7geGFvbSYCkwq7znW9M7Ew,Sany N.,"Berwyn, IL",250,26,760
TxK6Lasb-72QBT5JXiqAgA,Kay V.,"Chicago, IL",64,81,27
4gbukolWWt_fjuJ0rd9SNw,Pavnit K.,"Chicago, IL",135,183,81
uEQ3nCdOBNOeJ0ow4Ds1vA,Steve A.,"Orlando, FL",1100,221,3104
SrjelQSWHFBao6atJldZnQ,Stephanie N.,"Irvine, CA",246,615,367
jI5mX0tNR79J_qoFKZMPdA,Jennifer E.,"Chicago, IL",201,46,12
W3pB9iiIEkkCjX18gtYnMw,Stacy D.,"Chicago, IL",338,49,150
iJE_Wr6T1zY1Mhzbsemeyg,Ed H.,"Lake Zurich, IL",5,2,0
1RrqCh40R033JdSP68AXmw,Young r.,"Chicago, IL",36,2,2
KzeuiNuCD08XJDU2e1CbEg,Sam N.,"Chicago, IL",352,835,264
xHA2On7lsr0bdOfX4hmj7Q,Colleen P.,"Chicago, IL",53,40,42
-rw9_TTO1XN4qD6-ex8yCw,Emily H.,"Chicago, IL",625,214,614
gCy1IYvVXJszKRGGTwrM8A,Jinah Y.,"Mount Prospect, IL",179,108,54
hpFDMF9oc9Ns6yttsysnbA,Adriana P.,"Chicago, IL",22,0,6
M-IdHJAtztyhn7XSoCQCHw,James J.,"West Town, Chicago, IL",5,149,0
hT2Mw5m_SXBDVBuvA3KY-w,Christopher V.,"Chicago, IL",380,622,6330
wd3xoNaDLib8dhQ7BxUl6g,Stacey L.,"Madison, WI",1005,1649,1858
0EBLjEyi82qwpdHTb3-mhQ,R S.,"Chicago, IL",1,0,0
tO1OSCSMAJK6tulKYjcsEA,Rachel P.,"Chicago, IL",50,129,7
tcNfkr9GYMXmPYf0DEd-Fw,Heather P.,"Chicago, IL",370,283,122
TxK6Lasb-72QBT5JXiqAgA,Kay V.,"Chicago, IL",64,81,27
cTMP2eHcRsyYUf_4MF4LKg,Natalie H.,"Chicago, IL",12,0,1
O54qpaPFcfpR9rf7f6Ltag,Kyle D.,"Chicago, IL",581,258,1057
pvu5Yc9mUfh2KOFs446o0w,John O.,"Oswego, IL",15,0,7
xuS0nEJrk_LsYSDAe-nhPw,Allison T.,"Chicago, IL",106,9,333
XopP_70iyfC3iCPAY-sz4Q,Diana W.,"Las Vegas, NV",76,296,105
tieOHt24XsNkUbkv_tMUpA,Ellen T.,"River North, Chicago, IL",4,148,0
x6WZXc7cqBTqknwWDkPl-w,Christian M.,"Chicago, IL",160,400,946
Dp8KLMAV1-GWnREX-2hY4Q,Brenden W.,"Studio City, Los Angeles, CA",3,3,0
x1oczDGeoztVrMAqzcfKqg,Carly C.,"Chicago, IL",3,0,0
O3hEA315me_9p1oJOHidjA,Mai N.,"Chicago, IL",260,204,268
vnOO_lJXW0niKAkf__hBBA,Kristan D.,"Van Nuys, CA",89,16,27
JdFdXt4coqLdYeReb-rCEw,Chi-town G.,"Chicago, IL",28,0,10
p0CA3juBAIkSMI9hkE5FKg,Rob K.,"Green Bay, WI",75,48,155
eSdl3x8lywxavFdQt7RnEA,Kali Y.,"Miami, FL",28,133,42
K9D3WUtCjjBEuV-XiHSigw,Bill N.,"Crown Point, IN",296,55,100
In5r3FVH2X09Q_O8hFV9Lg,Mike D.,"Chicago, IL",30,3,2
PeZJmvfw0zN3h9zXufxrZQ,Amy K.,"Plainfield, IL",103,7,20
jnhMXUfScJ3pIbfEagImUA,Tracy J.,"Chicago, IL",31,8,0
hg1rD_uoIBovBBqNpYe7ig,Cely R.,"Chicago, IL",515,59,8994
FBxK9fVSlvsz_q0g0qoI1w,Ali B.,"Toronto, Canada",18,84,13
-1sE2Xh3izVUg3sip73jZw,Crystal H.,"Chicago, IL",32,90,52
p0ZI3CJz5S1bm9TArMfOfg,Natty K.,"Chicago, IL",14,0,70
tbKPeHAnErcQMQnkUw4sBg,Dave S.,"Chicago, IL",17,0,11
hd_Oea04ZqxykkAgejHuQw,Jeff L.,"Bloomington, IN",177,106,672
5hbs6TwGyT2YQKeN3xef_A,Lauren K.,"Lake Forest, IL",593,512,2722
ty6Zv4uJ7mY59F3F4dc6tg,Vincent D.,"Chicago, IL",57,134,0
x6WZXc7cqBTqknwWDkPl-w,Christian M.,"Chicago, IL",160,400,946
2iL4t0Sb-vEJWWHUVOr2bg,Prabhneet P.,"Chicago, IL",37,87,38
tVzuwcgE-MmYljVURGYvOg,Shannon E.,"River Forest, IL",110,506,541
Je-c4Qu5od0DwPmYeHYOVg,Chee K.,"Portland, OR",264,62,194
ww6_SLc6sDIPi-WJXYmchw,Michelle L.,"Chicago, IL",45,9,6
gfzja_8AJs2z6aRG8lqoeA,Kristen D.,"Chicago, IL",19,164,34
eUzRbgmVd4LTfWEZYjMQJA,Kimberly N.,"Portage Park, Chicago, IL",1,78,0
9rG5KC4OOOUyOmqAEtC8-g,Leo S.,"Chicago, IL",132,13,56
keEgXtnJHmvkpxmPnoIcbg,Clare J.,"Chicago, IL",104,13,63
ry7rr9TUT3ms7o3D8q9ILg,Marissa B.,"Chicago, IL",29,107,6
YEKj6XdpB2Y9szihe3NFrA,Dina D.,"Columbus, IN",182,114,771
OL4yx9zblJxbKRK_cEZF2A,Kaitlyn F.,"Chicago, IL",33,137,78
qKGTybuK4tZ7P0mHhHVxEQ,Jinhee K.,"Chicago, IL",84,4,75
Xvv0P_0B57LoyGrVHGG_8A,Tiffany D.,"West Chester, OH",448,2564,1981
FaJglwvcj8Zzh6GJGDXX3g,Cynthia H.,"Chicago, IL",136,24,389
wlIdgbp2chEF4sJgtW9PEQ,Eric C.,"Chicago, IL",8,0,0
InYWIkyMdjWpX2xjCbWtYQ,Janene M.,"Chicago, IL",78,454,60
Eqc5XAzEJVTiS63-V1rEYw,Kathy L.,"Wilmette, IL",127,1,95
HcM1eJ9s8khmlr6Df-KepA,John T.,"Chicago, IL",165,255,34
NRE3T9Floim2P6q0ymfUWw,Danny M.,"Chicago, IL",410,134,253
fnl0vWMneOtLLfBg4xl4rQ,Hyzel P.,"Cragin, Chicago, IL",32,191,6
GYPWJRCDBaPtaEr6lRSt0A,V. W.,"San Francisco, CA",5,64,0
tIskEiMvNmYGyF7jQ21OXQ,Joyce D.,"Chicago, IL",76,13,46
mK8KBKLjdVO1YQeId4WJUA,Deena R.,"Grayslake, IL",93,14,7
pC2wruHLdv8wsdsfyY4eTQ,Andrei N.,"West Rogers Park, Chicago, IL",14,0,16
nxFk2FdUKctpo6IIz1v6lA,Daniel D.,"Logan Square, Chicago, IL",60,99,63
ySdqu7mLF4nHhBOlSlow0Q,Tijuanna D.,"Chicago, IL",68,60,131
So7ttgsjo3o4YeZiy0c2NA,Shelley S.,"Louisville, KY",348,56,1782
fAbKgdbKkn4Px8kG54OVDQ,Andrea B.,"Chicago, IL",218,274,415
ebCKFnbf9tBms0D0hEYt_g,Fred W.,"Chicago, IL",108,70,174
72Pmh7eGAiF2HGHt-Y7LNw,Phil S.,"Mount Washington, KY",66,5,87
OlhH_-yyVWU6jj8H2TMSiQ,Bill M.,"Chicago, IL",1499,1905,2579
hT2Mw5m_SXBDVBuvA3KY-w,Christopher V.,"Chicago, IL",380,622,6330
7gDZ7NODoqX5IviCQLa7GQ,Liz B.,"Sterling Heights, MI",4,0,10
OnINcVI4QaneN9XnMUuvsA,Gregg R.,"Sacramento, CA",329,482,2746
IzpPCnT3lgAbnnvlZlUySg,Alex Z.,"Braeswood Place, Houston, TX",49,11,70
